cliente_id,edad_cliente,antiguedad_meses,frecuencia_compra,ticket_promedio,dias_desde_ultima_compra,canal_preferido,tipo_cliente,region,uso_descuento,visitas_web_30d,compras_ult_90d,reclamos_ult_12m,compro_campania,valor_compra_futura,valor_real_campania
86561,45,46,4,148.03,27,Online,Recurrente,Centro,0.391,9,0,0,1,187.78,187.78
86562,32,34,5,148.42,10,Online,Nuevo,Occidente,0.245,5,1,0,0,212.46,0.0
86563,33,24,8,95.15,75,Online,Nuevo,Oriente,0.25,10,3,0,1,203.57,203.57
86564,25,5,4,59.39,266,Online,Recurrente,Oriente,0.53,6,0,0,0,103.59,0.0
86565,32,7,6,60.39,95,Mixto,Recurrente,Oriente,0.418,5,0,0,0,140.8,0.0
86566,46,48,5,61.88,35,Tienda,Nuevo,Centro,0.224,7,1,0,1,134.39,134.39
86567,34,50,2,88.93,58,Mixto,Nuevo,Centro,0.216,7,1,1,0,103.09,0.0
86568,25,29,9,73.72,29,Mixto,Nuevo,Centro,0.291,6,1,1,0,177.85,0.0
86569,48,12,4,92.73,103,Online,Recurrente,Norte,0.399,5,2,1,1,207.6,207.6
86570,34,5,1,129.55,71,Mixto,Recurrente,Occidente,0.11,5,1,1,0,161.89,0.0
86571,52,94,7,85.84,4,Tienda,Recurrente,Norte,0.434,4,3,1,1,252.46,252.46
86572,51,3,6,110.3,4,Online,Mayorista,Occidente,0.162,7,0,0,0,228.22,0.0
86573,37,20,6,73.95,1,Online,Recurrente,Centro,0.562,9,2,0,1,199.93,199.93
86574,35,44,5,130.31,97,Tienda,Mayorista,Norte,0.444,3,1,0,0,227.09,0.0
86575,32,54,2,89.07,56,Tienda,Nuevo,Centro,0.438,7,2,0,1,120.55,120.55
86576,43,24,6,102.39,25,Mixto,Recurrente,Centro,0.616,4,0,0,1,163.79,163.79
86577,30,6,3,105.8,24,Online,Recurrente,Sur,0.396,11,3,0,0,209.19,0.0
86578,26,29,2,81.18,98,Tienda,Recurrente,Sur,0.254,4,1,0,0,99.77,0.0
86579,35,31,2,119.85,71,Online,Nuevo,Occidente,0.37,10,0,0,1,166.87,166.87
86580,33,60,13,112.2,26,Online,Recurrente,Oriente,0.356,4,1,0,1,285.54,285.54
86581,30,4,4,58.65,3,Tienda,Nuevo,Oriente,0.262,3,4,1,0,179.93,0.0
86582,43,20,3,50.95,59,Tienda,Nuevo,Occidente,0.636,6,3,0,0,111.35,0.0
86583,28,32,7,66.99,67,Tienda,Recurrente,Oriente,0.478,3,3,0,0,209.17,0.0
86584,26,54,4,136.92,67,Tienda,Nuevo,Sur,0.282,3,1,0,0,226.03,0.0
86585,43,56,6,69.4,1,Tienda,Nuevo,Oriente,0.284,9,0,0,1,99.9,99.9
86586,33,51,6,46.71,99,Online,Recurrente,Centro,0.352,3,4,0,1,177.18,177.18
86587,43,47,6,80.39,74,Online,Recurrente,Oriente,0.205,8,1,0,0,182.18,0.0
86588,25,8,11,91.21,8,Mixto,Nuevo,Occidente,0.289,1,2,0,1,241.26,241.26
86589,36,10,5,78.55,13,Online,Nuevo,Oriente,0.417,7,1,0,1,175.3,175.3
86590,18,12,2,35.13,27,Tienda,Nuevo,Centro,0.319,3,0,0,0,23.62,0.0
86591,54,5,2,149.65,6,Online,Recurrente,Sur,0.378,7,0,0,1,197.84,197.84
86592,42,3,2,86.4,10,Tienda,Recurrente,Centro,0.457,3,0,0,1,141.56,141.56
86593,46,82,8,90.93,134,Online,Recurrente,Centro,0.345,6,2,0,1,181.38,181.38
86594,31,17,2,99.84,34,Online,Recurrente,Centro,0.463,4,2,0,0,206.63,0.0
86595,38,68,6,123.26,11,Tienda,Recurrente,Norte,0.137,6,0,0,1,220.05,220.05
86596,40,2,6,89.53,31,Online,Recurrente,Norte,0.164,4,3,0,1,214.8,214.8
86597,38,39,2,26.0,110,Online,Nuevo,Sur,0.152,8,0,0,0,114.71,0.0
86598,52,30,3,123.44,222,Tienda,Mayorista,Centro,0.244,4,1,0,0,209.96,0.0
86599,39,18,5,80.07,79,Tienda,Recurrente,Centro,0.031,3,0,1,0,158.54,0.0
86600,50,74,8,170.58,20,Tienda,Nuevo,Norte,0.396,0,3,0,1,290.27,290.27
86601,47,78,9,107.69,35,Online,Nuevo,Occidente,0.111,12,1,0,1,192.5,192.5
86602,24,88,4,216.56,15,Mixto,Nuevo,Norte,0.113,4,2,1,1,298.63,298.63
86603,18,14,4,107.73,8,Mixto,Recurrente,Oriente,0.389,10,1,0,1,216.29,216.29
86604,21,9,8,87.0,18,Mixto,Recurrente,Sur,0.256,3,2,0,1,247.24,247.24
86605,29,17,5,76.6,59,Tienda,Nuevo,Occidente,0.117,3,2,1,1,179.99,179.99
86606,55,27,4,77.96,14,Online,Nuevo,Occidente,0.121,11,0,0,0,85.67,0.0
86607,60,87,4,57.97,40,Tienda,Mayorista,Centro,0.481,7,1,0,0,181.32,0.0
86608,45,1,3,84.93,106,Online,Nuevo,Centro,0.138,10,1,0,0,129.33,0.0
86609,27,40,2,84.99,16,Online,Mayorista,Sur,0.528,10,1,0,1,130.68,130.68
86610,23,98,4,109.38,157,Online,Recurrente,Oriente,0.288,10,1,0,0,136.12,0.0
86611,41,21,3,64.19,10,Tienda,Nuevo,Centro,0.342,6,1,0,1,143.78,143.78
86612,33,120,7,94.37,21,Tienda,Nuevo,Oriente,0.398,8,5,0,1,180.35,180.35
86613,46,12,1,64.37,50,Online,Recurrente,Centro,0.042,5,2,0,0,178.51,0.0
86614,42,29,2,132.95,34,Mixto,Recurrente,Oriente,0.163,6,0,0,0,223.83,0.0
86615,38,111,4,55.88,10,Tienda,Recurrente,Occidente,0.012,2,1,1,0,128.25,0.0
86616,20,26,3,45.4,6,Mixto,Recurrente,Centro,0.155,6,2,0,1,153.99,153.99
86617,42,32,3,310.99,1,Mixto,Mayorista,Sur,0.397,6,0,0,1,286.86,286.86
86618,42,31,8,137.49,11,Online,Nuevo,Sur,0.323,10,4,0,1,224.72,224.72
86619,38,30,2,119.21,177,Tienda,Nuevo,Centro,0.406,5,2,0,0,143.15,0.0
86620,62,46,4,129.08,33,Mixto,Recurrente,Norte,0.23,4,1,0,1,237.15,237.15
86621,51,12,7,85.42,5,Tienda,Mayorista,Centro,0.245,6,2,0,1,207.35,207.35
86622,52,18,2,69.59,5,Mixto,Recurrente,Norte,0.236,5,0,0,1,97.04,97.04
86623,34,13,3,150.46,7,Tienda,Recurrente,Norte,0.383,4,2,2,0,239.12,0.0
86624,50,21,6,154.45,56,Mixto,Recurrente,Sur,0.267,5,3,0,1,239.76,239.76
86625,40,68,5,65.0,47,Online,Recurrente,Centro,0.401,8,1,0,1,197.82,197.82
86626,30,3,7,87.33,1,Mixto,Recurrente,Sur,0.131,2,2,0,1,213.47,213.47
86627,39,120,4,149.49,20,Online,Recurrente,Occidente,0.034,9,0,0,0,228.97,0.0
86628,26,1,3,170.4,89,Online,Recurrente,Sur,0.14,8,1,1,0,160.7,0.0
86629,50,65,5,150.56,42,Tienda,Recurrente,Centro,0.412,4,0,0,1,203.12,203.12
86630,33,31,2,99.71,5,Tienda,Recurrente,Centro,0.308,5,0,0,0,147.68,0.0
86631,53,1,2,116.04,68,Online,Nuevo,Centro,0.17,12,3,0,0,172.98,0.0
86632,37,3,5,55.57,2,Online,Nuevo,Centro,0.271,8,1,0,0,154.26,0.0
86633,28,29,1,120.67,54,Online,Recurrente,Norte,0.389,10,1,0,0,128.6,0.0
86634,55,8,3,105.88,32,Tienda,Recurrente,Centro,0.183,0,2,1,1,168.6,168.6
86635,34,10,5,165.19,22,Tienda,Nuevo,Centro,0.28,5,2,0,1,208.38,208.38
86636,35,1,5,105.51,42,Online,Recurrente,Centro,0.364,8,1,1,1,199.19,199.19
86637,32,12,2,103.24,10,Tienda,Recurrente,Oriente,0.126,5,0,0,1,126.59,126.59
86638,40,4,1,156.28,85,Mixto,Nuevo,Centro,0.139,3,0,0,0,148.43,0.0
86639,36,7,6,73.76,55,Mixto,Nuevo,Oriente,0.139,7,1,1,0,136.98,0.0
86640,37,29,5,89.4,32,Mixto,Recurrente,Sur,0.758,7,1,0,1,150.08,150.08
86641,51,42,2,58.07,148,Mixto,Nuevo,Centro,0.089,6,1,0,0,127.65,0.0
86642,40,8,4,90.69,69,Online,Recurrente,Oriente,0.142,8,1,0,0,164.92,0.0
86643,35,59,5,115.52,64,Mixto,Nuevo,Centro,0.089,1,2,0,0,170.53,0.0
86644,48,31,2,92.75,46,Online,Nuevo,Occidente,0.125,13,2,0,0,172.3,0.0
86645,54,26,6,205.61,40,Mixto,Recurrente,Sur,0.207,4,0,0,1,219.2,219.2
86646,45,5,2,132.0,1,Online,Recurrente,Norte,0.619,5,0,0,1,163.24,163.24
86647,29,6,6,56.17,67,Tienda,Nuevo,Norte,0.347,6,0,0,1,109.78,109.78
86648,39,8,2,126.65,62,Online,Nuevo,Norte,0.339,7,1,0,0,155.68,0.0
86649,35,31,1,53.66,95,Tienda,Nuevo,Centro,0.372,4,1,0,0,103.86,0.0
86650,19,14,2,96.41,44,Online,Nuevo,Occidente,0.451,8,1,0,0,149.15,0.0
86651,29,27,5,92.8,41,Tienda,Nuevo,Centro,0.197,6,3,0,0,180.65,0.0
86652,54,32,5,122.98,11,Mixto,Mayorista,Sur,0.181,7,1,0,1,249.19,249.19
86653,35,28,3,43.73,31,Tienda,Recurrente,Norte,0.448,7,0,1,1,89.5,89.5
86654,56,16,0,105.11,68,Mixto,Nuevo,Centro,0.406,2,5,1,0,183.49,0.0
86655,53,6,7,72.09,28,Online,Recurrente,Norte,0.242,7,2,0,1,202.2,202.2
86656,34,26,6,134.62,17,Mixto,Recurrente,Oriente,0.341,1,0,0,1,161.19,161.19
86657,40,3,5,81.78,101,Mixto,Nuevo,Oriente,0.106,4,0,2,0,103.2,0.0
86658,53,28,2,67.19,1,Tienda,Nuevo,Sur,0.748,14,3,0,1,174.8,174.8
86659,38,51,4,88.95,3,Online,Recurrente,Centro,0.194,12,2,0,0,204.39,0.0
86660,34,6,8,104.8,7,Online,Mayorista,Oriente,0.646,7,1,0,1,234.46,234.46
86661,36,7,4,85.15,74,Online,Mayorista,Norte,0.72,5,0,1,0,185.03,0.0
86662,42,18,2,67.29,10,Tienda,Nuevo,Occidente,0.36,6,2,1,1,125.97,125.97
86663,45,15,3,106.67,132,Online,Mayorista,Centro,0.393,8,2,0,1,183.43,183.43
86664,54,30,2,118.11,104,Online,Nuevo,Norte,0.259,12,1,0,1,156.35,156.35
86665,55,38,4,80.75,52,Tienda,Recurrente,Centro,0.364,5,5,0,1,204.23,204.23
86666,33,30,3,113.5,58,Tienda,Mayorista,Centro,0.082,0,1,0,0,217.22,0.0
86667,49,3,3,104.68,128,Tienda,Recurrente,Occidente,0.051,8,2,1,1,154.81,154.81
86668,32,16,7,68.62,106,Mixto,Recurrente,Centro,0.533,5,2,1,0,171.89,0.0
86669,24,10,5,109.18,59,Mixto,Recurrente,Norte,0.235,6,1,1,1,190.31,190.31
86670,35,10,5,123.07,22,Online,Recurrente,Norte,0.36,11,0,0,1,196.46,196.46
86671,44,49,7,73.86,59,Tienda,Nuevo,Oriente,0.057,8,1,0,0,144.98,0.0
86672,29,3,2,130.44,112,Online,Nuevo,Centro,0.511,4,1,0,0,210.62,0.0
86673,36,13,5,128.5,49,Mixto,Recurrente,Sur,0.305,6,3,0,0,246.79,0.0
86674,50,10,3,66.3,71,Online,Nuevo,Occidente,0.045,12,0,0,1,134.63,134.63
86675,50,12,4,47.9,67,Online,Nuevo,Occidente,0.547,7,1,0,0,93.67,0.0
86676,25,14,2,75.97,14,Tienda,Recurrente,Sur,0.209,3,0,0,0,129.75,0.0
86677,44,17,6,136.38,2,Tienda,Nuevo,Occidente,0.49,6,1,0,0,196.29,0.0
86678,34,7,2,88.94,190,Online,Recurrente,Oriente,0.169,9,1,0,1,186.12,186.12
86679,48,52,2,117.12,79,Mixto,Nuevo,Occidente,0.345,3,3,1,1,196.57,196.57
86680,34,4,4,82.97,13,Online,Nuevo,Occidente,0.306,13,4,0,1,114.37,114.37
86681,29,45,2,126.68,34,Online,Recurrente,Norte,0.277,9,0,0,0,152.41,0.0
86682,51,26,5,134.22,20,Mixto,Recurrente,Occidente,0.343,4,0,0,1,226.71,226.71
86683,23,45,6,111.01,27,Online,Nuevo,Occidente,0.401,7,1,0,0,184.75,0.0
86684,52,28,2,75.46,156,Mixto,Recurrente,Norte,0.184,9,0,0,0,121.37,0.0
86685,36,5,7,51.03,21,Mixto,Recurrente,Centro,0.359,2,3,0,1,150.73,150.73
86686,43,2,5,95.26,12,Tienda,Recurrente,Norte,0.347,6,1,0,1,226.84,226.84
86687,44,35,3,140.02,32,Online,Nuevo,Sur,0.193,9,0,0,1,171.71,171.71
86688,47,21,6,82.65,68,Mixto,Mayorista,Centro,0.316,4,3,0,0,197.58,0.0
86689,33,33,6,37.16,14,Tienda,Nuevo,Oriente,0.066,6,0,0,1,120.63,120.63
86690,54,1,3,93.86,24,Tienda,Nuevo,Occidente,0.421,8,1,1,1,181.52,181.52
86691,39,1,6,84.87,104,Online,Nuevo,Sur,0.208,8,0,0,0,153.76,0.0
86692,33,11,1,114.16,15,Online,Nuevo,Sur,0.238,10,2,0,0,170.13,0.0
86693,33,10,4,208.41,66,Online,Recurrente,Oriente,0.18,3,0,1,0,259.47,0.0
86694,39,62,3,165.41,7,Mixto,Nuevo,Centro,0.198,5,0,0,1,226.45,226.45
86695,20,15,8,73.69,76,Tienda,Mayorista,Oriente,0.261,6,3,0,1,250.49,250.49
86696,53,5,6,107.71,87,Tienda,Nuevo,Centro,0.424,4,2,1,0,209.6,0.0
86697,49,15,1,64.99,87,Online,Nuevo,Norte,0.336,4,2,0,1,142.23,142.23
86698,26,13,7,144.15,15,Online,Mayorista,Norte,0.392,10,5,0,1,280.43,280.43
86699,60,3,2,50.5,57,Mixto,Recurrente,Occidente,0.126,7,1,0,0,82.25,0.0
86700,50,12,4,35.18,9,Tienda,Nuevo,Norte,0.359,3,2,0,0,127.62,0.0
86701,29,22,7,204.03,3,Tienda,Recurrente,Sur,0.138,2,2,0,0,266.54,0.0
86702,30,3,3,90.05,17,Tienda,Recurrente,Occidente,0.128,7,1,0,0,188.47,0.0
86703,48,22,4,134.65,80,Online,Nuevo,Sur,0.212,8,3,0,0,238.72,0.0
86704,46,2,4,63.11,21,Mixto,Recurrente,Sur,0.083,5,2,0,0,165.5,0.0
86705,26,2,7,123.33,22,Online,Nuevo,Norte,0.567,14,3,0,1,172.36,172.36
86706,41,1,3,94.09,39,Online,Recurrente,Centro,0.134,4,2,0,1,151.51,151.51
86707,61,11,6,108.43,35,Online,Nuevo,Oriente,0.242,10,1,0,0,175.66,0.0
86708,27,15,3,125.47,19,Tienda,Recurrente,Sur,0.02,4,2,0,1,135.07,135.07
86709,41,25,7,111.99,27,Tienda,Recurrente,Occidente,0.22,2,2,1,0,198.46,0.0
86710,34,21,4,163.63,155,Tienda,Recurrente,Occidente,0.655,4,1,0,0,266.99,0.0
86711,49,18,2,70.55,57,Online,Nuevo,Centro,0.589,11,0,0,0,129.04,0.0
86712,36,59,10,114.35,63,Online,Nuevo,Norte,0.333,9,2,0,1,257.46,257.46
86713,30,17,3,39.07,66,Online,Recurrente,Sur,0.399,6,2,0,1,146.63,146.63
86714,20,71,9,64.3,109,Online,Recurrente,Sur,0.375,9,3,0,0,172.83,0.0
86715,30,5,4,229.0,5,Tienda,Recurrente,Sur,0.436,7,1,2,1,256.35,256.35
86716,33,93,9,56.97,106,Mixto,Recurrente,Norte,0.141,3,2,1,0,189.69,0.0
86717,66,33,2,193.78,279,Online,Recurrente,Centro,0.375,10,2,0,0,273.89,0.0
86718,26,104,3,72.38,22,Mixto,Nuevo,Occidente,0.311,11,0,0,0,140.15,0.0
86719,19,56,4,96.97,18,Tienda,Recurrente,Norte,0.19,5,0,0,0,147.3,0.0
86720,45,11,5,34.32,88,Mixto,Recurrente,Oriente,0.091,2,1,0,0,162.76,0.0
86721,21,38,3,54.93,19,Online,Recurrente,Centro,0.171,7,2,0,0,145.24,0.0
86722,30,25,4,56.54,45,Online,Mayorista,Norte,0.466,7,3,1,1,199.11,199.11
86723,43,17,5,107.27,26,Online,Recurrente,Sur,0.137,6,4,0,1,230.82,230.82
86724,31,1,5,67.4,67,Mixto,Nuevo,Centro,0.551,4,0,0,0,125.48,0.0
86725,35,2,3,73.43,74,Online,Recurrente,Norte,0.145,8,2,0,0,160.92,0.0
86726,28,9,3,99.84,28,Tienda,Recurrente,Norte,0.358,8,1,0,1,165.53,165.53
86727,37,20,2,63.61,6,Tienda,Recurrente,Occidente,0.217,2,1,0,0,145.45,0.0
86728,50,54,6,100.17,124,Tienda,Mayorista,Norte,0.17,7,0,0,1,219.14,219.14
86729,47,78,7,86.76,68,Tienda,Nuevo,Oriente,0.404,3,4,0,1,269.6,269.6
86730,36,5,7,72.2,42,Tienda,Mayorista,Occidente,0.289,9,3,1,0,215.03,0.0
86731,40,2,3,138.28,36,Tienda,Recurrente,Centro,0.353,3,1,0,1,172.54,172.54
86732,53,61,6,57.72,4,Tienda,Nuevo,Sur,0.173,2,1,0,0,119.28,0.0
86733,40,10,5,70.27,69,Tienda,Recurrente,Occidente,0.079,7,0,0,0,144.08,0.0
86734,31,115,7,58.97,1,Tienda,Recurrente,Norte,0.16,4,3,0,1,150.78,150.78
86735,37,51,8,40.49,1,Tienda,Nuevo,Norte,0.116,7,1,0,1,166.44,166.44
86736,28,7,5,111.27,47,Tienda,Nuevo,Centro,0.432,5,1,1,1,186.82,186.82
86737,26,34,10,78.14,17,Tienda,Nuevo,Oriente,0.249,10,3,0,0,226.47,0.0
86738,18,20,2,52.1,78,Online,Recurrente,Oriente,0.292,7,4,0,0,211.11,0.0
86739,41,19,4,100.5,2,Tienda,Recurrente,Centro,0.314,6,3,0,1,186.65,186.65
86740,54,14,9,46.45,19,Online,Nuevo,Sur,0.23,11,2,0,0,164.9,0.0
86741,48,29,1,164.98,39,Online,Recurrente,Sur,0.247,14,3,2,1,190.94,190.94
86742,49,113,5,139.17,19,Tienda,Nuevo,Occidente,0.066,5,0,0,1,143.15,143.15
86743,43,5,5,176.88,150,Mixto,Recurrente,Occidente,0.381,4,1,0,0,266.73,0.0
86744,40,120,7,107.24,14,Online,Nuevo,Oriente,0.165,5,3,0,1,202.13,202.13
86745,41,3,5,75.53,103,Tienda,Recurrente,Oriente,0.061,3,0,0,1,213.35,213.35
86746,65,1,2,124.14,3,Tienda,Nuevo,Centro,0.159,4,2,0,0,137.31,0.0
86747,44,57,6,72.63,50,Online,Nuevo,Sur,0.059,12,0,0,0,113.4,0.0
86748,37,3,3,131.74,48,Tienda,Recurrente,Occidente,0.154,5,0,0,0,207.45,0.0
86749,33,16,6,177.32,8,Mixto,Recurrente,Oriente,0.219,3,2,0,0,317.98,0.0
86750,43,23,10,31.99,47,Tienda,Mayorista,Centro,0.421,10,1,0,0,203.99,0.0
86751,47,2,4,81.06,60,Online,Nuevo,Norte,0.282,8,2,0,0,188.56,0.0
86752,38,3,6,209.54,17,Mixto,Nuevo,Occidente,0.182,5,0,0,0,308.07,0.0
86753,24,76,1,65.63,21,Tienda,Recurrente,Occidente,0.401,5,0,0,1,127.97,127.97
86754,45,120,4,72.02,66,Tienda,Recurrente,Centro,0.5,9,0,0,0,190.76,0.0
86755,18,43,8,121.5,324,Online,Recurrente,Sur,0.223,4,1,0,0,240.77,0.0
86756,31,41,6,93.09,43,Mixto,Recurrente,Occidente,0.193,5,2,0,1,169.68,169.68
86757,46,54,3,82.95,100,Tienda,Nuevo,Centro,0.421,9,1,0,1,121.26,121.26
86758,37,20,2,103.84,137,Mixto,Recurrente,Sur,0.248,4,3,0,0,161.37,0.0
86759,40,11,4,78.87,26,Online,Recurrente,Centro,0.509,7,0,0,1,167.94,167.94
86760,35,35,3,81.66,34,Online,Nuevo,Oriente,0.111,10,3,1,1,143.96,143.96
86761,37,1,6,173.71,79,Online,Nuevo,Oriente,0.247,6,2,0,1,228.6,228.6
86762,34,37,5,137.47,5,Mixto,Recurrente,Norte,0.046,4,0,0,1,247.02,247.02
86763,30,5,3,81.97,21,Online,Recurrente,Norte,0.249,6,2,0,1,160.48,160.48
86764,32,29,4,76.19,132,Online,Nuevo,Centro,0.528,10,1,0,0,142.0,0.0
86765,32,25,2,75.03,44,Online,Nuevo,Occidente,0.535,10,2,0,0,80.58,0.0
86766,39,6,6,137.01,36,Tienda,Nuevo,Occidente,0.143,2,1,0,1,211.59,211.59
86767,48,27,2,47.38,99,Tienda,Nuevo,Sur,0.26,8,1,0,1,70.47,70.47
86768,41,11,4,210.04,19,Tienda,Recurrente,Centro,0.578,3,3,0,1,231.39,231.39
86769,34,5,4,78.05,6,Tienda,Recurrente,Oriente,0.2,6,1,0,0,167.01,0.0
86770,44,22,2,90.13,15,Tienda,Recurrente,Oriente,0.058,3,1,0,0,109.2,0.0
86771,27,18,8,84.75,8,Tienda,Nuevo,Oriente,0.254,8,2,0,0,180.4,0.0
86772,32,76,3,86.26,77,Mixto,Recurrente,Occidente,0.262,10,1,1,0,143.14,0.0
86773,26,106,8,111.19,47,Online,Recurrente,Sur,0.226,6,1,0,0,192.76,0.0
86774,52,21,2,47.67,30,Mixto,Mayorista,Oriente,0.203,6,2,0,0,200.91,0.0
86775,18,36,2,115.77,32,Online,Recurrente,Centro,0.228,9,3,0,1,190.64,190.64
86776,61,25,5,94.9,9,Mixto,Recurrente,Norte,0.457,6,3,0,0,232.1,0.0
86777,18,40,6,217.28,48,Online,Nuevo,Centro,0.145,8,2,0,0,230.46,0.0
86778,41,12,1,94.96,69,Mixto,Recurrente,Norte,0.141,3,0,0,1,184.28,184.28
86779,34,5,3,70.39,139,Mixto,Nuevo,Centro,0.527,5,0,0,0,91.71,0.0
86780,25,25,2,113.34,14,Mixto,Nuevo,Sur,0.311,0,3,0,1,147.78,147.78
86781,49,12,2,81.42,54,Mixto,Nuevo,Norte,0.278,3,3,0,0,194.82,0.0
86782,32,3,5,90.63,153,Mixto,Recurrente,Sur,0.53,2,1,0,1,225.25,225.25
86783,32,5,5,75.73,146,Tienda,Recurrente,Oriente,0.499,9,0,0,1,151.94,151.94
86784,35,42,7,111.46,39,Mixto,Nuevo,Norte,0.522,2,3,0,0,242.0,0.0
86785,47,9,3,75.08,23,Tienda,Recurrente,Norte,0.393,5,0,0,1,133.77,133.77
86786,20,15,5,48.76,128,Online,Recurrente,Oriente,0.491,8,1,0,0,131.37,0.0
86787,50,15,5,63.32,101,Mixto,Mayorista,Centro,0.244,3,1,0,0,187.4,0.0
86788,38,5,7,102.6,81,Tienda,Nuevo,Centro,0.271,8,3,0,0,196.7,0.0
86789,24,66,6,73.29,22,Tienda,Recurrente,Centro,0.419,4,1,0,1,170.21,170.21
86790,36,18,6,107.9,72,Online,Nuevo,Norte,0.124,5,2,0,1,182.33,182.33
86791,45,15,4,34.61,72,Online,Recurrente,Centro,0.844,7,3,1,1,154.68,154.68
86792,51,16,2,97.03,76,Tienda,Recurrente,Oriente,0.21,3,1,0,0,126.82,0.0
86793,61,20,4,44.26,43,Tienda,Recurrente,Norte,0.102,1,1,0,0,125.99,0.0
86794,34,39,4,84.66,68,Tienda,Recurrente,Norte,0.461,11,3,1,0,165.94,0.0
86795,29,14,6,109.12,36,Mixto,Recurrente,Occidente,0.4,6,2,1,1,279.9,279.9
86796,22,43,7,187.89,19,Tienda,Recurrente,Oriente,0.419,3,1,0,1,212.22,212.22
86797,33,31,2,61.99,46,Tienda,Recurrente,Norte,0.163,2,0,0,0,94.05,0.0
86798,23,7,4,119.48,46,Tienda,Mayorista,Centro,0.126,5,1,0,1,183.41,183.41
86799,22,45,3,138.73,62,Online,Nuevo,Oriente,0.362,5,2,0,1,202.84,202.84
86800,41,21,3,71.08,17,Tienda,Recurrente,Norte,0.178,6,2,0,1,149.34,149.34
86801,23,4,2,74.23,25,Tienda,Mayorista,Centro,0.432,1,1,1,0,123.09,0.0
86802,38,7,4,62.59,31,Online,Nuevo,Sur,0.037,5,0,0,0,151.39,0.0
86803,40,41,4,86.84,11,Tienda,Recurrente,Centro,0.251,5,1,1,0,144.08,0.0
86804,45,85,8,81.68,21,Online,Recurrente,Centro,0.353,12,2,0,1,181.44,181.44
86805,44,9,2,113.99,66,Online,Recurrente,Norte,0.221,10,2,0,1,194.21,194.21
86806,44,43,4,86.22,6,Online,Nuevo,Sur,0.266,9,0,0,0,125.6,0.0
86807,54,9,6,102.83,61,Online,Nuevo,Oriente,0.108,8,2,0,0,187.92,0.0
86808,38,9,6,127.08,126,Mixto,Recurrente,Norte,0.075,8,0,0,0,210.46,0.0
86809,34,25,2,73.0,13,Online,Recurrente,Sur,0.122,4,1,0,1,130.16,130.16
86810,59,4,3,133.89,8,Tienda,Recurrente,Sur,0.208,3,1,0,0,230.12,0.0
86811,36,11,4,106.04,96,Tienda,Recurrente,Centro,0.08,3,1,0,0,168.88,0.0
86812,34,1,8,94.23,6,Mixto,Nuevo,Sur,0.09,10,3,0,1,220.08,220.08
86813,41,5,4,36.82,34,Mixto,Recurrente,Centro,0.451,3,3,0,0,167.17,0.0
86814,27,1,4,126.07,3,Mixto,Mayorista,Sur,0.632,2,1,0,0,281.07,0.0
86815,38,6,5,135.73,43,Tienda,Mayorista,Centro,0.221,4,0,0,1,227.71,227.71
86816,35,34,6,80.49,28,Mixto,Recurrente,Sur,0.231,5,3,0,1,190.91,190.91
86817,27,11,3,58.15,6,Tienda,Nuevo,Occidente,0.179,7,0,0,0,80.18,0.0
86818,41,1,2,78.2,61,Online,Nuevo,Centro,0.254,10,0,0,0,70.29,0.0
86819,44,40,4,58.53,80,Online,Mayorista,Occidente,0.441,0,2,1,1,183.59,183.59
86820,61,23,5,76.22,104,Online,Recurrente,Sur,0.068,11,3,0,1,162.07,162.07
86821,26,57,3,96.25,45,Tienda,Nuevo,Norte,0.31,5,1,0,0,150.59,0.0
86822,41,33,7,83.92,254,Online,Nuevo,Sur,0.169,2,4,0,1,207.78,207.78
86823,34,28,4,119.11,63,Mixto,Recurrente,Oriente,0.492,0,0,0,0,179.56,0.0
86824,38,14,2,59.37,17,Online,Recurrente,Sur,0.103,4,3,1,0,149.49,0.0
86825,28,7,3,176.89,40,Tienda,Recurrente,Sur,0.329,8,1,0,0,194.22,0.0
86826,39,82,5,92.1,44,Online,Nuevo,Centro,0.17,8,4,0,1,164.63,164.63
86827,47,38,5,78.4,77,Online,Recurrente,Norte,0.304,7,2,1,0,190.9,0.0
86828,66,27,4,46.68,29,Tienda,Recurrente,Oriente,0.203,4,0,0,0,100.93,0.0
86829,30,94,3,71.86,25,Online,Nuevo,Oriente,0.455,13,1,0,0,108.82,0.0
86830,31,17,3,102.47,50,Online,Recurrente,Norte,0.633,8,1,1,0,172.22,0.0
86831,22,44,7,67.24,60,Online,Recurrente,Oriente,0.473,8,2,1,1,185.84,185.84
86832,28,97,8,159.24,91,Mixto,Nuevo,Sur,0.641,6,5,0,0,302.81,0.0
86833,51,6,4,76.81,40,Tienda,Recurrente,Occidente,0.06,4,1,0,1,106.05,106.05
86834,35,102,6,49.47,63,Tienda,Nuevo,Centro,0.338,10,3,0,1,177.24,177.24
86835,49,33,9,55.37,42,Tienda,Recurrente,Sur,0.153,2,3,0,1,191.98,191.98
86836,30,61,5,76.16,31,Tienda,Recurrente,Occidente,0.264,8,0,0,0,220.95,0.0
86837,32,1,5,96.24,69,Mixto,Recurrente,Oriente,0.314,4,1,0,1,220.68,220.68
86838,50,49,3,113.88,53,Mixto,Nuevo,Centro,0.268,5,2,0,1,228.91,228.91
86839,30,2,3,56.62,107,Tienda,Nuevo,Centro,0.543,8,2,0,0,83.87,0.0
